,id,title,genres_list,director,vote_average
1434,119283,Parker,"['Action', 'Crime']",Taylor Hackford,5.7
1435,11823,Wimbledon,"['Comedy', 'Romance']",Richard Loncraine,6.0
1436,35169,Furry Vengeance,['Comedy'],Roger Kumble,4.6
1437,118957,Bait,"['Action', 'Horror', 'Thriller']",Kimble Rendall,5.3
1438,849,Krull,"['Fantasy', 'Action', 'Adventure']",Peter Yates,5.8
1439,4515,Lions for Lambs,"['Action', 'Adventure', 'Drama', 'History']",Robert Redford,6.0
1440,18886,Flight of the Intruder,"['Action', 'Adventure', 'Drama', 'Thriller']",John Milius,5.7
1441,6575,Walk Hard: The Dewey Cox Story,"['Comedy', 'Music']",Jake Kasdan,6.6
1442,6440,The Shipping News,"['Drama', 'Romance']",Lasse Hallström,6.4
1443,13496,American Outlaws,"['Action', 'Western']",Les Mayfield,5.7
1444,18320,The Young Victoria,"['Drama', 'History', 'Romance']",Jean-Marc Vallée,7.0
1445,22787,Whiteout,"['Action', 'Crime', 'Mystery', 'Thriller']",Dominic Sena,5.3
1446,8967,The Tree of Life,"['Drama', 'Fantasy']",Terrence Malick,6.5
1447,37498,Knock Off,"['Action', 'Adventure', 'Thriller']",Tsui Hark,4.7
1448,144336,Sabotage,"['Action', 'Drama', 'Thriller', 'Crime']",David Ayer,5.5
1449,9616,The Order,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Romance', 'Thriller']",Brian Helgeland,4.8
1450,13056,Punisher: War Zone,"['Action', 'Crime']",Lexi Alexander,5.6
1451,14113,Zoom,"['Family', 'Fantasy', 'Comedy']",Peter Hewitt,4.9
1452,285783,The Walk,"['Adventure', 'Drama', 'Thriller']",Robert Zemeckis,6.9
1453,49478,Warriors of Virtue,"['Fantasy', 'Family', 'Action']",Ronny Yu,4.7
1454,9726,A Good Year,"['Comedy', 'Drama', 'Romance']",Ridley Scott,6.5
1455,20763,Radio Flyer,['Drama'],Richard Donner,6.6
1456,9702,Bound by Honor,"['Action', 'Crime', 'Drama', 'Thriller']",Taylor Hackford,7.7
1457,9311,Smilla's Sense of Snow,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",Bille August,6.6
1458,9280,Femme Fatale,"['Thriller', 'Crime', 'Romance']",Brian De Palma,6.2
1459,26843,Lion of the Desert,"['Action', 'History', 'War']",Moustapha Akkad,7.4
1460,11876,The Horseman on the Roof,"['War', 'Adventure', 'Drama', 'Romance']",Jean-Paul Rappeneau,6.7
1461,22267,Ride with the Devil,"['Drama', 'War', 'Romance', 'Western']",Ang Lee,6.6
1462,45958,Biutiful,['Drama'],Alejandro González Iñárritu,7.0
1463,1969,Bandidas,"['Action', 'Comedy', 'Western', 'Crime']",Joachim Rønning,5.8
1464,310706,Black Water Transit,"['Drama', 'Crime']",Tony Kaye,0.0
1465,198663,The Maze Runner,"['Action', 'Mystery', 'Science Fiction', 'Thriller']",Wes Ball,7.0
1466,239573,Unfinished Business,['Comedy'],Ken Scott,5.0
1467,10436,The Age of Innocence,"['Drama', 'Romance']",Martin Scorsese,7.0
1468,1381,The Fountain,"['Drama', 'Adventure', 'Science Fiction', 'Romance']",Darren Aronofsky,6.8
1469,2162,Chill Factor,"['Action', 'Comedy', 'Thriller']",Hugh Johnson,5.3
1470,127493,Stolen,"['Action', 'Crime', 'Drama', 'Thriller']",Simon West,5.1
1471,12429,Ponyo,"['Animation', 'Family']",Hayao Miyazaki,7.5
1472,228205,The Longest Ride,"['Drama', 'Romance']","George Tillman, Jr.",7.3
1473,2900,The Astronaut's Wife,"['Drama', 'Science Fiction', 'Thriller']",Rand Ravich,5.4
1474,21311,I Dreamed of Africa,"['Romance', 'Drama', 'Adventure']",Hugh Hudson,5.3
1475,77875,Playing for Keeps,"['Comedy', 'Romance']",Gabriele Muccino,5.4
1476,192136,Mandela: Long Walk to Freedom,"['Drama', 'History']",Justin Chadwick,6.5
1477,18254,Reds,"['Drama', 'History']",Warren Beatty,7.1
1478,881,A Few Good Men,['Drama'],Rob Reiner,7.1
1479,10877,Exit Wounds,"['Action', 'Crime', 'Thriller']",Andrzej Bartkowiak,5.3
1480,9600,Big Momma's House,"['Crime', 'Comedy']",Raja Gosnell,5.6
1481,202575,Thunder and the House of Magic,"['Family', 'Fantasy', 'Animation', 'Adventure']",Ben Stassen,6.3
1482,71469,The Darkest Hour,"['Horror', 'Action', 'Thriller', 'Science Fiction']",Chris Gorak,4.8
1483,85446,Step Up Revolution,"['Music', 'Drama', 'Romance']",Scott Speer,6.7
1484,326,Snakes on a Plane,"['Action', 'Crime', 'Horror', 'Thriller']",David R. Ellis,5.1
1485,10685,The Watcher,"['Mystery', 'Thriller']",Joe Charbanic,4.9
1486,7220,The Punisher,"['Action', 'Crime', 'Drama']",Jonathan Hensleigh,6.1
1487,9763,Goal!: The Dream Begins,['Drama'],Danny Cannon,6.6
1488,72387,Safe,"['Action', 'Crime', 'Thriller']",Boaz Yakin,6.3
1489,12596,Pushing Tin,"['Comedy', 'Drama']",Mike Newell,5.7
1490,1892,Return of the Jedi,"['Adventure', 'Action', 'Science Fiction']",Richard Marquand,7.9
1491,13460,Doomsday,"['Action', 'Thriller', 'Science Fiction']",Neil Marshall,5.8
1492,8055,The Reader,"['Drama', 'Romance']",Stephen Daldry,7.2
1493,50647,Wanderlust,['Comedy'],David Wain,5.3
1494,10719,Elf,"['Comedy', 'Family', 'Fantasy']",Jon Favreau,6.4
1495,9294,Phenomenon,"['Drama', 'Fantasy', 'Romance', 'Science Fiction']",Jon Turteltaub,6.2
1496,11888,Snow Dogs,"['Adventure', 'Comedy', 'Family']",Brian Levant,5.3
1497,9647,Scrooged,"['Fantasy', 'Comedy', 'Drama']",Richard Donner,6.7
1498,9353,Nacho Libre,"['Comedy', 'Family']",Jared Hess,5.6
1499,55721,Bridesmaids,"['Comedy', 'Romance']",Paul Feig,6.5
1500,109414,This Is the End,"['Action', 'Comedy']",Seth Rogen,6.3
1501,10307,Stigmata,['Horror'],Rupert Wainwright,6.0
1502,11978,Men of Honor,['Drama'],"George Tillman, Jr.",7.0
1503,22907,Takers,"['Action', 'Crime', 'Drama', 'Thriller']",John Luessenhop,6.0
1504,87567,The Big Wedding,['Comedy'],Justin Zackham,5.7
1505,38322,"Big Mommas: Like Father, Like Son","['Crime', 'Comedy', 'Action']",John Whitesell,5.3
1506,45612,Source Code,"['Thriller', 'Science Fiction', 'Mystery']",Duncan Jones,7.1
1507,7305,Alive,"['Action', 'Adventure', 'Drama', 'Thriller']",Frank Marshall,6.7
1508,3594,The Number 23,"['Thriller', 'Drama', 'Mystery']",Joel Schumacher,6.3
1509,157841,The Young and Prodigious T.S. Spivet,"['Adventure', 'Drama', 'Family']",Jean-Pierre Jeunet,6.7
1510,11519,1941,"['Action', 'Comedy']",Steven Spielberg,5.6
1511,12920,Dreamer: Inspired By a True Story,"['Drama', 'Family']",John Gatins,6.3
1512,59,A History of Violence,"['Drama', 'Thriller', 'Crime']",David Cronenberg,6.9
1513,9335,Transporter 2,"['Action', 'Thriller', 'Crime']",Louis Leterrier,6.2
1514,12106,The Quick and the Dead,"['Action', 'Western']",Sam Raimi,6.3
1515,11141,Laws of Attraction,"['Action', 'Comedy', 'Romance', 'Thriller']",Peter Howitt,5.6
1516,8649,Bringing Out the Dead,['Drama'],Martin Scorsese,6.6
1517,31867,Repo Men,"['Action', 'Science Fiction', 'Thriller', 'Crime']",Miguel Sapochnik,6.2
1518,10253,Dragon Wars: D-War,"['Fantasy', 'Drama', 'Horror', 'Action', 'Thriller', 'Science Fiction']",Shim Hyung-Rae,4.0
1519,3587,Bogus,"['Fantasy', 'Comedy', 'Family']",Norman Jewison,5.4
1520,124459,The Incredible Burt Wonderstone,['Comedy'],Don Scardino,5.3
1521,24662,Cats Don't Dance,"['Animation', 'Comedy', 'Family', 'Music']",Mark Dindal,7.1
1522,32274,Cradle Will Rock,['Drama'],Tim Robbins,7.2
1523,182,The Good German,"['War', 'Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",Steven Soderbergh,5.9
1524,5494,George and the Dragon,['Adventure'],Tom Reeve,5.0
1525,28,Apocalypse Now,"['Drama', 'War']",Francis Ford Coppola,8.0
1526,38073,Going the Distance,"['Comedy', 'Drama', 'Romance']",Nanette Burstein,6.0
1527,2054,Mr. Holland's Opus,"['Music', 'Drama', 'Family']",Stephen Herek,6.9
1528,302156,Criminal,['Action'],Ariel Vromen,5.7
1529,606,Out of Africa,['Drama'],Sydney Pollack,7.0
1530,87502,Flight,['Drama'],Robert Zemeckis,6.5
1531,698,Moonraker,"['Action', 'Adventure', 'Thriller', 'Science Fiction']",Lewis Gilbert,5.9
1532,120467,The Grand Budapest Hotel,"['Comedy', 'Drama']",Wes Anderson,8.0
1533,11313,Hearts in Atlantis,"['Drama', 'Mystery']",Scott Hicks,6.4
1534,6488,Arachnophobia,"['Comedy', 'Horror']",Frank Marshall,6.2
1535,10559,Frequency,"['Crime', 'Drama', 'Science Fiction', 'Thriller']",Gregory Hoblit,7.0
1536,296099,Vacation,['Comedy'],John Francis Daley,6.2
1537,8012,Get Shorty,"['Comedy', 'Thriller', 'Crime']",Barry Sonnenfeld,6.4
1538,1574,Chicago,"['Action', 'Comedy', 'Crime', 'Drama', 'Music']",Rob Marshall,6.9
1539,9032,Big Daddy,"['Comedy', 'Drama']",Dennis Dugan,6.1
1540,2770,American Pie 2,"['Comedy', 'Romance']",J.B. Rogers,6.0
1541,862,Toy Story,"['Animation', 'Comedy', 'Family']",John Lasseter,7.7
1542,1637,Speed,"['Action', 'Adventure', 'Crime']",Jan de Bont,6.8
1543,72570,The Vow,"['Drama', 'Romance']",Michael Sucsy,7.0
1544,27569,Extraordinary Measures,['Drama'],Tom Vaughan,6.0
1545,10637,Remember the Titans,['Drama'],Boaz Yakin,7.4
1546,1669,The Hunt for Red October,"['Action', 'Adventure', 'Thriller']",John McTiernan,7.2
1547,132363,The Butler,['Drama'],Lee Daniels,7.2
1548,9472,DodgeBall: A True Underdog Story,['Comedy'],Rawson Marshall Thurber,6.2
1549,2907,The Addams Family,"['Horror', 'Comedy', 'Fantasy']",Barry Sonnenfeld,6.7
1550,9273,Ace Ventura: When Nature Calls,"['Crime', 'Comedy', 'Adventure']",Steve Oedekerk,6.1
1551,9880,The Princess Diaries,"['Comedy', 'Family', 'Romance']",Garry Marshall,6.5
1552,2925,The First Wives Club,['Comedy'],Hugh Wilson,6.5
1553,807,Se7en,"['Crime', 'Mystery', 'Thriller']",David Fincher,8.1
1554,17654,District 9,['Science Fiction'],Neill Blomkamp,7.3
1555,11836,The SpongeBob SquarePants Movie,"['Animation', 'Comedy', 'Family']",Stephen Hillenburg,6.7
1556,322,Mystic River,"['Thriller', 'Crime', 'Drama', 'Mystery']",Clint Eastwood,7.6
1557,70,Million Dollar Baby,['Drama'],Clint Eastwood,7.7
1558,9535,Analyze This,"['Comedy', 'Crime']",Harold Ramis,6.4
1559,11036,The Notebook,"['Romance', 'Drama']",Nick Cassavetes,7.7
1560,6557,27 Dresses,"['Comedy', 'Romance']",Anne Fletcher,6.1
1561,18126,Hannah Montana: The Movie,"['Comedy', 'Drama', 'Family', 'Music', 'Romance']",Peter Chelsom,6.0
1562,16340,Rugrats in Paris: The Movie,"['Adventure', 'Animation', 'Comedy', 'Family']",Stig Bergqvist,6.0
1563,10333,The Prince of Tides,"['Drama', 'Romance']",Barbra Streisand,5.9
1564,4476,Legends of the Fall,"['Adventure', 'Drama', 'Romance', 'War']",Edward Zwick,7.2
1565,22947,Up in the Air,"['Drama', 'Romance']",Jason Reitman,6.7
1566,2755,About Schmidt,"['Drama', 'Comedy']",Alexander Payne,6.7
1567,82654,Warm Bodies,"['Horror', 'Comedy', 'Romance']",Jonathan Levine,6.4
1568,59967,Looper,"['Action', 'Thriller', 'Science Fiction']",Rian Johnson,6.6
1569,16300,Down to Earth,"['Fantasy', 'Comedy', 'Science Fiction', 'Romance']",Chris Weitz,4.9
1570,9598,Babe,"['Fantasy', 'Drama', 'Comedy', 'Family']",Chris Noonan,6.0
1571,82696,Hope Springs,"['Drama', 'Comedy', 'Romance']",David Frankel,5.8
1572,9870,Forgetting Sarah Marshall,"['Comedy', 'Romance', 'Drama']",Nicholas Stoller,6.4
1573,8292,Four Brothers,"['Action', 'Crime']",John Singleton,6.7
1574,8780,Baby Mama,['Comedy'],Michael McCullers,5.8
1575,9715,Hope Floats,"['Drama', 'Romance']",Forest Whitaker,5.8
1576,10521,Bride Wars,['Comedy'],Gary Winick,5.9
1577,10762,Without a Paddle,"['Action', 'Adventure', 'Comedy', 'Thriller']",Steven Brill,5.3
1578,10096,13 Going on 30,"['Comedy', 'Fantasy', 'Romance']",Gary Winick,6.3
1579,59436,Midnight in Paris,"['Fantasy', 'Comedy', 'Romance']",Woody Allen,7.4
1580,227783,The Nut Job,"['Animation', 'Comedy', 'Family', 'Adventure']",Peter Lepeniotis,5.5
1581,4133,Blow,"['Crime', 'Drama']",Ted Demme,7.4
1582,10207,Message in a Bottle,"['Romance', 'Drama']",Luis Mandoki,5.8
1583,172,Star Trek V: The Final Frontier,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",William Shatner,5.6
1584,21972,Like Mike,"['Comedy', 'Drama', 'Family', 'Fantasy']",John Schultz,5.7
1585,36593,The Naked Gun 33⅓: The Final Insult,"['Comedy', 'Crime']",Peter Segal,6.3
1586,707,A View to a Kill,"['Adventure', 'Action', 'Thriller']",John Glen,6.0
1587,533,The Curse of the Were-Rabbit,"['Adventure', 'Animation', 'Comedy', 'Family']",Nick Park,6.8
1588,6023,P.S. I Love You,"['Drama', 'Romance']",Richard LaGravenese,6.9
1589,6439,Racing Stripes,['Comedy'],Frederik Du Chau,5.1
1590,4347,Atonement,"['Drama', 'Romance']",Joe Wright,7.4
1591,37056,Letters to Juliet,"['Comedy', 'Drama', 'Romance']",Gary Winick,6.6
1592,4105,Black Rain,"['Action', 'Thriller', 'Crime']",Ridley Scott,6.2
1593,76489,The Three Stooges,['Comedy'],Bobby Farrelly,4.9
1594,3933,Corpse Bride,"['Romance', 'Fantasy', 'Animation', 'Music']",Tim Burton,7.2
1595,9918,Glory Road,['Drama'],James Gartner,7.2
1596,273481,Sicario,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",Denis Villeneuve,7.2
1597,307081,Southpaw,"['Action', 'Drama']",Antoine Fuqua,7.3
1598,16871,Drag Me to Hell,"['Horror', 'Thriller']",Sam Raimi,6.2
1599,293863,The Age of Adaline,"['Fantasy', 'Drama', 'Romance']",Lee Toland Krieger,7.4
1600,13156,Secondhand Lions,"['Comedy', 'Drama', 'Family']",Tim McCanlies,6.9
1601,41233,Step Up 3D,"['Drama', 'Romance']",Jon M. Chu,6.6
1602,9266,Blue Crush,['Adventure'],John Stockwell,5.6
1603,1262,Stranger Than Fiction,"['Comedy', 'Drama', 'Fantasy', 'Romance']",Marc Forster,7.1
1604,4513,30 Days of Night,"['Horror', 'Thriller']",David Slade,6.2
1605,22970,The Cabin in the Woods,"['Horror', 'Thriller']",Drew Goddard,6.5
1606,7278,Meet the Spartans,['Comedy'],Jason Friedberg,3.7
1607,9013,Midnight Run,"['Adventure', 'Comedy', 'Crime']",Martin Brest,7.2
1608,865,The Running Man,"['Action', 'Science Fiction']",Paul Michael Glaser,6.4
1609,10776,Little Shop of Horrors,"['Horror', 'Comedy', 'Music']",Frank Oz,6.6
1610,50456,Hanna,"['Action', 'Thriller', 'Adventure']",Joe Wright,6.5
1611,9823,Mortal Kombat: Annihilation,"['Action', 'Fantasy', 'Science Fiction']",John R. Leonetti,3.8
1612,59861,Larry Crowne,"['Comedy', 'Romance', 'Drama']",Tom Hanks,5.7
1613,133805,Carrie,"['Drama', 'Horror']",Kimberly Peirce,5.8
1614,12763,Take the Lead,['Music'],Liz Friedlander,6.6
1615,9766,Gridiron Gang,"['Action', 'Adventure', 'Crime', 'Drama']",Phil Joanou,6.5
1616,14034,What's the Worst That Could Happen?,"['Action', 'Comedy']",Sam Weisman,5.1
1617,12244,9,"['Action', 'Adventure', 'Animation', 'Science Fiction', 'Thriller']",Shane Acker,6.6
1618,109421,Side Effects,"['Thriller', 'Crime', 'Drama']",Steven Soderbergh,6.4
1619,11137,The Prince & Me,"['Comedy', 'Romance']",Martha Coolidge,5.9
1620,51162,Winnie the Pooh,"['Animation', 'Family']",Stephen Anderson,6.8
1621,10152,Dumb and Dumberer: When Harry Met Lloyd,['Comedy'],Troy Miller,4.1
1622,9452,Bulworth,"['Comedy', 'Drama']",Warren Beatty,6.3
1623,239566,Get on Up,"['Drama', 'Music']",Tate Taylor,6.4
1624,53113,One True Thing,"['Drama', 'Romance']",Carl Franklin,6.2
1625,9271,Virtuosity,"['Action', 'Crime', 'Science Fiction', 'Thriller']",Brett Leonard,5.4
1626,4474,My Super Ex-Girlfriend,"['Fantasy', 'Drama', 'Action', 'Comedy', 'Crime', 'Science Fiction']",Ivan Reitman,4.8
1627,184346,Deliver Us from Evil,"['Thriller', 'Crime', 'Horror']",Scott Derrickson,5.9
1628,48340,Sanctum,"['Action', 'Thriller']",Alister Grierson,5.8
1629,14846,Little Black Book,"['Comedy', 'Romance', 'Drama']",Nick Hurran,5.2
1630,72207,The Five-Year Engagement,['Comedy'],Nicholas Stoller,5.7
1631,16232,Mr. 3000,"['Comedy', 'Drama']",Charles Stone III,5.0
1632,43539,The Next Three Days,"['Romance', 'Drama', 'Thriller', 'Crime']",Paul Haggis,6.9
1633,9920,Ultraviolet,"['Science Fiction', 'Action', 'Thriller']",Kurt Wimmer,4.8
1634,8978,Assault on Precinct 13,['Thriller'],Jean-François Richet,6.0
1635,11702,The Replacement Killers,"['Action', 'Drama', 'Crime', 'Thriller']",Antoine Fuqua,6.0
1636,18550,Fled,"['Action', 'Comedy', 'Thriller']",Kevin Hooks,5.2
1637,8869,Eight Legged Freaks,"['Action', 'Comedy', 'Horror', 'Thriller']",Ellory Elkayem,5.4
1638,43347,Love & Other Drugs,"['Drama', 'Comedy', 'Romance']",Edward Zwick,6.6
1639,3489,88 Minutes,"['Crime', 'Mystery', 'Thriller']",Jon Avnet,5.7
1640,9701,North Country,['Drama'],Niki Caro,6.8
1641,2122,The Whole Ten Yards,"['Comedy', 'Thriller', 'Crime']",Howard Deutch,5.5
1642,37707,Splice,"['Horror', 'Thriller', 'Science Fiction']",Vincenzo Natali,5.5
1643,10658,Howard the Duck,"['Comedy', 'Fantasy', 'Science Fiction']",Willard Huyck,5.1
1644,13150,Pride and Glory,"['Thriller', 'Crime', 'Drama']",Gavin O'Connor,6.3
1645,9042,The Cave,"['Action', 'Adventure', 'Horror', 'Thriller']",Bruce Hunt,5.1
1646,17813,Alex & Emma,"['Comedy', 'Romance']",Rob Reiner,5.0
1647,11208,Wicker Park,"['Drama', 'Mystery', 'Romance', 'Thriller']",Paul McGuigan,6.7
1648,58151,Fright Night,"['Horror', 'Comedy']",Craig Gillespie,6.0
1649,11400,The New World,"['Drama', 'History', 'Romance']",Terrence Malick,6.4
1650,10350,Wing Commander,"['Action', 'Science Fiction']",Christopher Roberts,4.0
1651,28902,In Dreams,"['Drama', 'Thriller']",Neil Jordan,5.4
1652,14164,Dragonball Evolution,"['Action', 'Adventure', 'Fantasy', 'Science Fiction', 'Thriller']",James Wong,2.9
1653,76640,The Last Stand,"['Action', 'Crime', 'Thriller']",Kim Jee-woon,5.7
1654,11058,Godsend,"['Drama', 'Horror', 'Science Fiction', 'Thriller']",Nick Hamm,4.7
1655,14844,Chasing Liberty,"['Comedy', 'Romance']",Andy Cadiff,6.1
1656,57089,Hoodwinked Too! Hood VS. Evil,"['Comedy', 'Animation', 'Family']",Mike Disa,4.8
1657,1947,An Unfinished Life,['Drama'],Lasse Hallström,6.7
1658,8054,The Imaginarium of Doctor Parnassus,"['Adventure', 'Fantasy', 'Mystery']",Terry Gilliam,6.3
1659,46829,Barney's Version,"['Comedy', 'Drama']",Richard J. Lewis,7.2
1660,146238,Runner Runner,"['Crime', 'Thriller', 'Drama']",Brad Furman,5.5
1661,9989,Antitrust,"['Action', 'Crime', 'Drama']",Peter Howitt,5.8
1662,9665,Glory,['War'],Edward Zwick,7.4
1663,311,Once Upon a Time in America,"['Drama', 'Crime']",Sergio Leone,8.2
1664,102362,Dead Man Down,"['Thriller', 'Action', 'Crime', 'Drama']",Niels Arden Oplev,5.9
1665,11162,The Merchant of Venice,"['Drama', 'Romance']",Michael Radford,6.7
1666,6016,The Good Thief,"['Crime', 'Drama', 'Thriller']",Neil Jordan,6.0
1667,17186,Supercross,"['Action', 'Adventure', 'Drama', 'Romance']",Steve Boyum,5.4
1668,13967,Miss Potter,"['Drama', 'Family', 'Romance']",Chris Noonan,6.3
1669,2008,The Promise,"['Fantasy', 'Drama', 'Action', 'Thriller', 'Romance']",Chen Kaige,5.0
1670,9053,DOA: Dead or Alive,"['Adventure', 'Action', 'Thriller']",Corey Yuen Kwai,5.0
1671,4512,The Assassination of Jesse James by the Coward Robert Ford,"['Action', 'Drama', 'Western']",Andrew Dominik,7.0
1672,76349,1911,"['Adventure', 'Drama', 'Action', 'History', 'War']",Jackie Chan,5.0
1673,31203,Little Nicholas,['Comedy'],Laurent Tirard,5.9
1674,265208,Wild Card,"['Thriller', 'Crime', 'Drama']",Simon West,5.4
1675,45610,Machine Gun Preacher,"['Action', 'Thriller', 'Crime']",Marc Forster,6.4
1676,50135,Animals United,"['Animation', 'Family', 'Comedy']",Reinhard Klooss,5.5
1677,1874,Goodbye Bafana,"['History', 'Drama']",Bille August,7.0
1678,271331,United Passions,['Drama'],Frédéric Auburtin,3.0
1679,215211,Grace of Monaco,"['Romance', 'Drama']",Olivier Dahan,5.8
1680,367961,Savva. Heart of the Warrior,"['Fantasy', 'Adventure', 'Animation']",Maksim Fadeev,6.4
1681,10955,Ripley's Game,"['Crime', 'Thriller']",Liliana Cavani,6.6
1682,223702,Sausage Party,"['Adventure', 'Animation', 'Comedy', 'Fantasy']",Conrad Vernon,5.6
1683,254470,Pitch Perfect 2,"['Comedy', 'Music']",Elizabeth Banks,6.8
1684,69,Walk the Line,"['Drama', 'Music', 'Romance']",James Mangold,7.3
1685,4967,Keeping the Faith,['Comedy'],Edward Norton,5.9
1686,9449,The Borrowers,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']",Peter Hewitt,5.8
1687,11499,Frost/Nixon,"['Drama', 'History']",Ron Howard,7.2
1688,4912,Confessions of a Dangerous Mind,"['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']",George Clooney,6.6
1689,12771,Serving Sara,"['Comedy', 'Romance']",Reginald Hudlin,5.0
1690,323676,The Boss,['Comedy'],Ben Falcone,5.5
1691,12506,Cry Freedom,['Drama'],Richard Attenborough,6.9
1692,24071,Mumford,"['Comedy', 'Drama', 'Romance']",Lawrence Kasdan,6.3
1693,11249,Seed of Chucky,"['Drama', 'Horror', 'Comedy']",Don Mancini,4.9
1694,9667,The Jacket,"['Drama', 'Mystery', 'Thriller', 'Fantasy']",John Maybury,6.8
1695,812,Aladdin,"['Animation', 'Family', 'Comedy', 'Adventure', 'Fantasy', 'Romance']",Ron Clements,7.4
1696,277216,Straight Outta Compton,"['Drama', 'Music']",F. Gary Gray,7.7
1697,87,Indiana Jones and the Temple of Doom,"['Adventure', 'Action']",Steven Spielberg,7.1
1698,14444,The Rugrats Movie,"['Animation', 'Family']",Norton Virgien,5.7
1699,2043,Along Came a Spider,"['Crime', 'Mystery', 'Thriller', 'Action']",Lee Tamahori,6.1
1700,315664,Florence Foster Jenkins,"['Comedy', 'Drama']",Stephen Frears,6.6
1701,1428,Once Upon a Time in Mexico,['Action'],Robert Rodriguez,6.2
1702,562,Die Hard,"['Action', 'Thriller']",John McTiernan,7.5
1703,15373,Role Models,['Comedy'],David Wain,6.4
1704,318846,The Big Short,"['Comedy', 'Drama']",Adam McKay,7.3
1705,26320,Taking Woodstock,"['Music', 'Comedy', 'Drama']",Ang Lee,6.2
1706,14292,Miracle,"['Drama', 'History']",Gavin O'Connor,7.0
1707,924,Dawn of the Dead,"['Fantasy', 'Horror', 'Action']",Zack Snyder,6.8
1708,2018,The Wedding Planner,['Comedy'],Adam Shankman,5.5
1709,192577,Space Pirate Captain Harlock,"['Animation', 'Science Fiction']",Shinji Aramaki,6.5
1710,9428,The Royal Tenenbaums,"['Comedy', 'Drama']",Wes Anderson,7.4
1711,2832,Identity,"['Mystery', 'Thriller']",James Mangold,7.1
1712,137093,Last Vegas,['Comedy'],Jon Turteltaub,6.4
1713,699,For Your Eyes Only,"['Adventure', 'Action', 'Thriller']",John Glen,6.3
